time,actual time,voltage,current,capacity,SoC
840,49380,3.66404,-3.00269,2159.364167,0.719788056
850,49390,3.66087,-3.00282,2151.023,0.717007667
860,49400,3.65761,-3.00284,2142.681778,0.714227259
870,49410,3.65434,-3.00271,2134.340917,0.711446972
880,49420,3.65134,-3.00288,2125.999583,0.708666528
890,49430,3.64765,-3.00274,2117.658639,0.705886213
900,49440,3.64544,-3.00271,2109.317778,0.703105926
910,49450,3.64251,-3.00271,2100.976917,0.700325639
920,49460,3.63953,-3.00274,2092.635972,0.697545324
930,49470,3.63658,-3.00271,2084.295111,0.694765037
940,49480,3.6338,-3.00247,2075.954917,0.691984972
950,49490,3.63089,-3.00264,2067.61425,0.68920475
960,49500,3.62821,-3.00267,2059.2735,0.6864245
970,49510,3.62544,-3.00287,2050.932194,0.683644065
980,49520,3.62262,-3.00254,2042.591806,0.680863935
990,49530,3.61983,-3.00267,2034.251056,0.678083685
1000,49540,3.61714,-3.00256,2025.910611,0.675303537
1010,49550,3.61468,-3.00259,2017.570083,0.672523361
1020,49560,3.61224,-3.00282,2009.228917,0.669742972
1030,49570,3.60967,-3.00273,2000.888,0.666962667
1040,49580,3.60709,-3.00273,1992.547083,0.664182361
1050,49590,3.60464,-3.00284,1984.205861,0.661401954
1060,49600,3.60204,-3.00268,1975.865083,0.658621694
1070,49610,3.59959,-3.00258,1967.524583,0.655841528
1080,49620,3.597,-3.0028,1959.183472,0.653061157
1090,49630,3.5947,-3.00283,1950.842278,0.650280759
1100,49640,3.59216,-3.00258,1942.501778,0.647500593
1110,49650,3.58981,-3.00273,1934.160861,0.644720287
1120,49660,3.58772,-3.00263,1925.820222,0.641940074
1130,49670,3.58518,-3.00263,1917.479583,0.639159861
1140,49680,3.58285,-3.00257,1909.139111,0.636379704
1150,49690,3.58048,-3.00259,1900.798583,0.633599528
1160,49700,3.57803,-3.00253,1892.458222,0.630819407
1170,49710,3.57572,-3.0025,1884.117944,0.628039315
1180,49720,3.57333,-3.00245,1875.777806,0.625259269
1190,49730,3.57108,-3.00257,1867.437333,0.622479111
1200,49740,3.56863,-3.00267,1859.096583,0.619698861
1210,49750,3.56627,-3.00277,1850.755556,0.616918519
1220,49760,3.56389,-3.00267,1842.414806,0.614138269
1230,49770,3.5616,-3.00259,1834.074278,0.611358093
1240,49780,3.55925,-3.00269,1825.733472,0.608577824
1250,49790,3.55688,-3.00276,1817.392472,0.605797491
1260,49800,3.55452,-3.00272,1809.051583,0.603017194
1270,49810,3.55206,-3.0026,1800.711028,0.600237009
1280,49820,3.54963,-3.00286,1792.36975,0.597456583
1290,49830,3.54715,-3.00277,1784.028722,0.594676241
1300,49840,3.54466,-3.00272,1775.687833,0.591895944
1310,49850,3.54185,-3.00271,1767.346972,0.589115657
1320,49860,3.53978,-3.00192,1759.008306,0.586336102
1330,49870,3.53712,-3.00191,1750.669667,0.583556556
1340,49880,3.53455,-3.00266,1742.328944,0.580776315
1350,49890,3.53209,-3.00278,1733.987889,0.577995963
1360,49900,3.52965,-3.00277,1725.646861,0.57521562
1370,49910,3.5271,-3.00247,1717.306667,0.572435556
1380,49920,3.52441,-3.00279,1708.965583,0.569655194
1390,49930,3.52163,-3.00274,1700.624639,0.56687488
1400,49940,3.51901,-3.00261,1692.284056,0.564094685
1410,49950,3.51626,-3.00253,1683.943694,0.561314565
1420,49960,3.51337,-3.00263,1675.603056,0.558534352
1430,49970,3.51062,-3.00266,1667.262333,0.555754111
1440,49980,3.50798,-3.0028,1658.921222,0.552973741
1450,49990,3.50497,-3.00277,1650.580194,0.550193398
1460,50000,3.50214,-3.00265,1642.2395,0.547413167
1470,50010,3.49951,-3.00242,1633.899444,0.544633148
1480,50020,3.49651,-3.00271,1625.558583,0.541852861
1490,50030,3.4935,-3.00265,1617.217889,0.53907263
1500,50040,3.49058,-3.00248,1608.877667,0.536292556
1510,50050,3.48746,-3.00267,1600.536917,0.533512306
1520,50060,3.48441,-3.00279,1592.195833,0.530731944
1530,50070,3.48116,-3.00254,1583.855444,0.527951815
1540,50080,3.47821,-3.00271,1575.514583,0.525171528
1550,50090,3.47492,-3.00265,1567.173889,0.522391296
1560,50100,3.47196,-3.00249,1558.833639,0.519611213
1570,50110,3.46888,-3.00263,1550.493,0.516831
1580,50120,3.46576,-3.00274,1542.152056,0.514050685
1590,50130,3.46234,-3.00277,1533.811028,0.511270343
1600,50140,3.45897,-3.00271,1525.470167,0.508490056
1610,50150,3.45569,-3.00254,1517.129778,0.505709926
1620,50160,3.45236,-3.00267,1508.789028,0.502929676
1630,50170,3.4489,-3.00271,1500.448167,0.500149389
1640,50180,3.4454,-3.00283,1492.106972,0.497368991
1650,50190,3.44207,-3.00264,1483.766306,0.494588769
1660,50200,3.43853,-3.00255,1475.425889,0.49180863
1670,50210,3.43495,-3.00259,1467.085361,0.489028454
1680,50220,3.43171,-3.00271,1458.7445,0.486248167
1690,50230,3.42804,-3.0028,1450.403389,0.483467796
1700,50240,3.42454,-3.00273,1442.062472,0.480687491
1710,50250,3.421,-3.00283,1433.721278,0.477907093
1720,50260,3.41726,-3.00266,1425.380556,0.475126852
1730,50270,3.41353,-3.00258,1417.040056,0.472346685
1740,50280,3.40982,-3.00245,1408.699917,0.469566639
1750,50290,3.4061,-3.00259,1400.359389,0.466786463
1760,50300,3.40255,-3.00291,1392.017972,0.464005991
1770,50310,3.39892,-3.00278,1383.676917,0.461225639
1780,50320,3.39511,-3.00286,1375.335639,0.458445213
1790,50330,3.39145,-3.00248,1366.995417,0.455665139
1800,50340,3.38793,-3.0025,1358.655139,0.452885046
1810,50350,3.38424,-3.00257,1350.314667,0.450104889
1820,50360,3.38042,-3.00248,1341.974444,0.447324815
1830,50370,3.37681,-3.00258,1333.633944,0.444544648
1840,50380,3.37304,-3.00266,1325.293222,0.441764407
1850,50390,3.36937,-3.00267,1316.952472,0.438984157
1860,50400,3.36575,-3.00276,1308.611472,0.436203824
1870,50410,3.36209,-3.00294,1300.269972,0.433423324
1880,50420,3.35844,-3.00271,1291.929111,0.430643037
1890,50430,3.35499,-3.00242,1283.589056,0.427863019
1900,50440,3.35148,-3.00258,1275.248556,0.425082852
1910,50450,3.34804,-3.00261,1266.907972,0.422302657
1920,50460,3.34491,-3.0027,1258.567139,0.41952238
1930,50470,3.34147,-3.00254,1250.22675,0.41674225
1940,50480,3.33777,-3.00285,1241.8855,0.413961833
1950,50490,3.33462,-3.00281,1233.544361,0.411181454
1960,50500,3.33124,-3.00272,1225.203472,0.408401157
1970,50510,3.32786,-3.00261,1216.862889,0.405620963
1980,50520,3.32456,-3.00269,1208.522083,0.402840694
1990,50530,3.32125,-3.00258,1200.181583,0.400060528
2000,50540,3.31783,-3.0027,1191.84075,0.39728025
2010,50550,3.31473,-3.00291,1183.499333,0.394499778
2020,50560,3.31164,-3.00271,1175.158472,0.391719491
2030,50570,3.30825,-3.00265,1166.817778,0.388939259
2040,50580,3.30471,-3.00259,1158.47725,0.386159083
2050,50590,3.30137,-3.0025,1150.136972,0.383378991
2060,50600,3.29807,-3.0025,1141.796694,0.380598898
2070,50610,3.29458,-3.00247,1133.4565,0.377818833
2080,50620,3.29119,-3.0026,1125.115944,0.375038648
2090,50630,3.28783,-3.0026,1116.775389,0.372258463
2100,50640,3.28448,-3.0026,1108.434833,0.369478278
2110,50650,3.28123,-3.00261,1100.09425,0.366698083
2120,50660,3.27786,-3.00264,1091.753583,0.363917861
2130,50670,3.27469,-3.00267,1083.412833,0.361137611
2140,50680,3.27131,-3.0027,1075.072,0.358357333
2150,50690,3.26771,-3.00259,1066.731472,0.355577157
2160,50700,3.26432,-3.00246,1058.391306,0.352797102
2170,50710,3.2601,-3.00241,1050.051278,0.350017093
2180,50720,3.25714,-3.00249,1041.711028,0.347237009
2190,50730,3.25337,-3.00246,1033.370861,0.344456954
2200,50740,3.25015,-3.00252,1025.030528,0.341676843
2210,50750,3.24656,-3.00244,1016.690417,0.338896806
2220,50760,3.24335,-3.00268,1008.349639,0.336116546
2230,50770,3.23954,-3.00252,1000.009306,0.333336435
2240,50780,3.23586,-3.00282,991.6681389,0.330556046
2250,50790,3.232,-3.00255,983.3277222,0.327775907
2260,50800,3.22809,-3.00255,974.9873056,0.324995769
2270,50810,3.22428,-3.00268,966.6465278,0.322215509
2280,50820,3.2204,-3.00251,958.3062222,0.319435407
2290,50830,3.21638,-3.00243,949.9661389,0.31665538
2300,50840,3.21237,-3.00253,941.6257778,0.313875259
2310,50850,3.20826,-3.00251,933.2854722,0.311095157
2320,50860,3.20429,-3.00252,924.9451389,0.308315046
2330,50870,3.20063,-3.00253,916.6047778,0.305534926
2340,50880,3.19641,-3.00248,908.2645556,0.302754852
2350,50890,3.19237,-3.00271,899.9236944,0.299974565
2360,50900,3.1881,-3.00247,891.5835,0.2971945
2370,50910,3.18391,-3.00267,883.24275,0.29441425
2380,50920,3.17978,-3.0027,874.9019167,0.291633972
2390,50930,3.17538,-3.00271,866.5610556,0.288853685
2400,50940,3.17109,-3.0026,858.2205,0.2860735
2410,50950,3.16674,-3.00263,849.8798611,0.283293287
2420,50960,3.16236,-3.00247,841.5396667,0.280513222
2430,50970,3.15821,-3.00259,833.1991389,0.277733046
2440,50980,3.15406,-3.00239,824.8591667,0.274953056
2450,50990,3.14964,-3.00247,816.5189722,0.272172991
2460,51000,3.14517,-3.00271,808.1781111,0.269392704
2470,51010,3.14074,-3.00266,799.8373889,0.266612463
2480,51020,3.13624,-3.00265,791.4966944,0.263832231
2490,51030,3.13167,-3.0025,783.1564167,0.261052139
2500,51040,3.12745,-3.00275,774.8154444,0.258271815
2510,51050,3.12268,-3.0027,766.4746111,0.255491537
2520,51060,3.11815,-3.00256,758.1341667,0.252711389
2530,51070,3.11407,-3.00259,749.7936389,0.249931213
2540,51080,3.10937,-3.0025,741.4533611,0.24715112
2550,51090,3.10529,-3.00264,733.1126944,0.244370898
2560,51100,3.10086,-3.00247,724.7725,0.241590833
2570,51110,3.09626,-3.00264,716.4318333,0.238810611
2580,51120,3.09188,-3.00261,708.09125,0.236030417
2590,51130,3.08726,-3.00236,699.7513611,0.233250454
2600,51140,3.0828,-3.0025,691.4110833,0.230470361
2610,51150,3.07833,-3.00243,683.071,0.227690333
2620,51160,3.07367,-3.00249,674.73075,0.22491025
2630,51170,3.06918,-3.00244,666.3906389,0.222130213
2640,51180,3.06491,-3.00237,658.0507222,0.219350241
2650,51190,3.0608,-3.00251,649.7104167,0.216570139
2660,51200,3.05642,-3.00254,641.3700278,0.213790009
2670,51210,3.05196,-3.00262,633.0294167,0.211009806
2680,51220,3.04759,-3.00258,624.6889167,0.208229639
2690,51230,3.04332,-3.00244,616.3488056,0.205449602
2700,51240,3.03894,-3.00232,608.0090278,0.202669676
2710,51250,3.03473,-3.00248,599.6688056,0.199889602
2720,51260,3.03052,-3.00272,591.3279167,0.197109306
2730,51270,3.02666,-3.00264,582.98725,0.194329083
2740,51280,3.02254,-3.00256,574.6468056,0.191548935
2750,51290,3.01878,-3.00253,566.3064444,0.188768815
2760,51300,3.01511,-3.00258,557.9659444,0.185988648
2770,51310,3.01132,-3.00265,549.62525,0.183208417
2780,51320,3.00767,-3.00252,541.2849167,0.180428306
2790,51330,3.00401,-3.00243,532.9448333,0.177648278
2800,51340,3.00027,-3.00256,524.6043889,0.17486813
2810,51350,2.99675,-3.00257,516.2639167,0.172087972
2820,51360,2.99325,-3.00246,507.92375,0.169307917
2830,51370,2.98976,-3.00258,499.58325,0.16652775
2840,51380,2.98621,-3.00266,491.2425278,0.163747509
2850,51390,2.98262,-3.00263,482.9018889,0.160967296
2860,51400,2.97936,-3.00254,474.5615,0.158187167
2870,51410,2.97605,-3.00247,466.2213056,0.155407102
2880,51420,2.97239,-3.00274,457.8803611,0.152626787
2890,51430,2.96886,-3.0025,449.5400833,0.149846694
2900,51440,2.9652,-3.00246,441.1999167,0.147066639
2910,51450,2.96156,-3.00254,432.8595278,0.144286509
2920,51460,2.95767,-3.00252,424.5191944,0.141506398
2930,51470,2.95395,-3.00246,416.1790278,0.138726343
2940,51480,2.95024,-3.00258,407.8385278,0.135946176
2950,51490,2.94636,-3.00255,399.4981111,0.133166037
2960,51500,2.94263,-3.00212,391.1588889,0.130386296
2970,51510,2.93885,-3.00236,382.819,0.127606333
2980,51520,2.93487,-3.00273,374.4780833,0.124826028
2990,51530,2.93071,-3.00246,366.1379167,0.122045972
3000,51540,2.92647,-3.00252,357.7975833,0.119265861
3010,51550,2.922,-3.0025,349.4573056,0.116485769
3020,51560,2.9177,-3.0024,341.1173056,0.113705769
3030,51570,2.91323,-3.00268,332.7765278,0.110925509
3040,51580,2.90847,-3.00246,324.4363611,0.108145454
3050,51590,2.90383,-3.0025,316.0960833,0.105365361
3060,51600,2.89925,-3.00236,307.7561944,0.102585398
3070,51610,2.89457,-3.00229,299.4165,0.0998055
3080,51620,2.8894,-3.00249,291.07625,0.097025417
3090,51630,2.8843,-3.00261,282.7356667,0.094245222
3100,51640,2.87889,-3.00243,274.3955833,0.091465194
3110,51650,2.87331,-3.00244,266.0554722,0.088685157
3120,51660,2.86764,-3.00253,257.7151111,0.085905037
3130,51670,2.86163,-3.00248,249.3748889,0.083124963
3140,51680,2.85559,-3.00258,241.0343889,0.080344796
3150,51690,2.84929,-3.00254,232.694,0.077564667
3160,51700,2.84228,-3.00234,224.3541667,0.074784722
3170,51710,2.83613,-3.00257,216.0136944,0.072004565
3180,51720,2.82953,-3.0023,207.6739722,0.069224657
3190,51730,2.82204,-3.00244,199.3338611,0.06644462
3200,51740,2.8145,-3.00233,190.9940556,0.063664685
3210,51750,2.80652,-3.00251,182.65375,0.060884583
3220,51760,2.79823,-3.00227,174.3141111,0.058104704
3230,51770,2.78974,-3.00227,165.9744722,0.055324824
3240,51780,2.78076,-3.00234,157.6346389,0.05254488
3250,51790,2.77157,-3.00253,149.2942778,0.049764759
3260,51800,2.76198,-3.00251,140.9539722,0.046984657
3270,51810,2.75269,-3.00217,132.6146111,0.04420487
3280,51820,2.74305,-3.00228,124.2749444,0.041424981
3290,51830,2.73259,-3.0024,115.9349444,0.038644981
3300,51840,2.72178,-3.00241,107.5949167,0.035864972
3310,51850,2.71075,-3.00232,99.25513889,0.033085046
3320,51860,2.69911,-3.00259,90.91461111,0.03030487
3330,51870,2.6872,-3.00239,82.57463889,0.02752488
3340,51880,2.67483,-3.00251,74.23433333,0.024744778
3350,51890,2.6617,-3.00258,65.89383333,0.021964611
3360,51900,2.64882,-3.00273,57.55291667,0.019184306
3370,51910,2.63528,-3.00224,49.21336111,0.016404454
3380,51920,2.6217,-3.00233,40.87355556,0.013624519
3390,51930,2.60777,-3.00209,32.53441667,0.010844806
3400,51940,2.59235,-3.00241,24.19438889,0.008064796
3410,51950,2.5762,-3.00246,15.85422222,0.005284741
3420,51960,2.55904,-3.00241,7.514194444,0.002504731
3430,51970,2.54072,-3.00267,-0.826555556,-0.000275519
3440,51980,2.52192,-3.00259,-9.167083333,-0.003055694
3450,51987,2.49842,-3.00235,-17.50694444,-0.005835648

